iter	MultiClass
1512	0.3647690916
1513	0.3646922616
1514	0.3646643772
1515	0.3645944058
1516	0.364532149
1517	0.3644434327
1518	0.3644079951
1519	0.3643651867
1520	0.3643243249
1521	0.3642021119
1522	0.364141966
1523	0.3641312045
1524	0.3640850369
1525	0.3639942637
1526	0.3639220046
1527	0.3638707842
1528	0.3637364045
1529	0.3636573466
1530	0.363645732
1531	0.3636176179
1532	0.3634826204
1533	0.3634044212
1534	0.3633400941
1535	0.3633145291
1536	0.3632647965
1537	0.3632252497
1538	0.3631775255
1539	0.3631310674
1540	0.3631259415
1541	0.3630606467
1542	0.3630286751
1543	0.3629926006
1544	0.3629837073
1545	0.3629520409
1546	0.3628720363
1547	0.3628037029
1548	0.3627374741
1549	0.3626373251
1550	0.3626026688
1551	0.3625033795
1552	0.3624591298
1553	0.3624058032
1554	0.3623475219
1555	0.3622433459
1556	0.3621440464
1557	0.3619954913
1558	0.3619456178
1559	0.3619328741
1560	0.3618598721
1561	0.3616910301
1562	0.3616690129
1563	0.361623066
1564	0.3616070841
1565	0.3615885229
1566	0.3615654227
1567	0.3615249702
1568	0.3614594479
1569	0.3614218497
1570	0.3613805338
1571	0.3612838168
1572	0.3612465274
1573	0.3611916866
1574	0.3610917588
1575	0.361059451
1576	0.3610312408
1577	0.3609313904
1578	0.3608657813
1579	0.3608373118
1580	0.3607920266
1581	0.3607607668
1582	0.3607121948
1583	0.3606422123
1584	0.3606068973
1585	0.3604075195
1586	0.3603431781
1587	0.3603219822
1588	0.3602835671
1589	0.3602502895
1590	0.3601897239
1591	0.3601456532
1592	0.3600781013
1593	0.3600214577
1594	0.3600037158
1595	0.3599397791
1596	0.3599280328
1597	0.3598217856
1598	0.3597902202
1599	0.3596637792
1600	0.3596188608
1601	0.3595732888
1602	0.3595278519
1603	0.3594735941
1604	0.3593854743
1605	0.3593265189
1606	0.3592187026
1607	0.3591915135
1608	0.3590055564
1609	0.3588940514
1610	0.3587474734
1611	0.358743308
1612	0.3586803651
1613	0.3586505348
1614	0.3586120494
1615	0.3585238263
1616	0.3583329591
1617	0.3583118009
1618	0.3582895313
1619	0.3582503875
1620	0.3582182133
1621	0.3581498415
1622	0.3581120667
1623	0.358051697
1624	0.3579936579
1625	0.3579564925
1626	0.3579065712
1627	0.3578040916
1628	0.3577795962
1629	0.3577177526
1630	0.3576640295
1631	0.3575356958
1632	0.3575257019
1633	0.3574721258
1634	0.3574416013
1635	0.3574359196
1636	0.3574256857
1637	0.3573893984
1638	0.3573126163
1639	0.3572350591
1640	0.3571522041
1641	0.3571196973
1642	0.3570919537
1643	0.357007945
1644	0.3569186313
1645	0.3568383254
1646	0.3567709158
1647	0.356745231
1648	0.3566733821
1649	0.3566279542
1650	0.3565945597
1651	0.3565664855
1652	0.3564795558
1653	0.3564395598
1654	0.3563086554
1655	0.3562206169
1656	0.3561608455
1657	0.3560756348
1658	0.3560143251
1659	0.3559652333
1660	0.3559233247
1661	0.3558691535
1662	0.3558147383
1663	0.3557816853
1664	0.3557420945
1665	0.3557066957
1666	0.3556867866
1667	0.3555488665
1668	0.355479827
1669	0.3554007925
1670	0.3553774094
1671	0.3553165961
1672	0.3552437172
1673	0.3551707112
1674	0.355056224
1675	0.3550287509
1676	0.3549717475
1677	0.3549195727
1678	0.3548630597
1679	0.354832929
1680	0.3548114385
1681	0.3547294018
1682	0.3546767216
1683	0.3545959706
1684	0.3545591527
1685	0.3544927332
1686	0.3544423443
1687	0.3544135534
1688	0.3543132954
1689	0.3542745352
1690	0.3542045207
1691	0.3541052119
1692	0.3540856939
1693	0.3540641478
1694	0.354007535
1695	0.3539377292
1696	0.3539068691
1697	0.3538566303
1698	0.3537655554
1699	0.3536937314
1700	0.3536438558
1701	0.3536202967
1702	0.3535952834
1703	0.3535636581
1704	0.353542719
1705	0.3534900741
1706	0.3533646888
1707	0.3533292907
1708	0.3531904337
1709	0.353142125
1710	0.3531300376
1711	0.3531217803
1712	0.3530676366
1713	0.3530458492
1714	0.3530044926
1715	0.352953455
1716	0.35291098
1717	0.3528230339
1718	0.3527847851
1719	0.352722593
1720	0.3526140108
1721	0.3526018723
1722	0.3525384638
1723	0.352410038
1724	0.3522995736
1725	0.3522344584
1726	0.352207513
1727	0.352071173
1728	0.3520575585
1729	0.3519922163
1730	0.3519685776
1731	0.3519554792
1732	0.3518686917
1733	0.3518050939
1734	0.3517786721
1735	0.3517438222
1736	0.351655652
1737	0.3515834586
1738	0.3515259767
1739	0.3514636892
1740	0.3514426283
1741	0.3514134692
1742	0.3513875987
1743	0.3513382422
1744	0.3512981461
1745	0.3512583579
1746	0.3512203814
1747	0.3511706363
1748	0.3511481115
1749	0.3511056641
1750	0.351086061
1751	0.3510524908
1752	0.3510129051
1753	0.3509415949
1754	0.3509290408
1755	0.3508810185
1756	0.3508349559
1757	0.3507639839
1758	0.3507188212
1759	0.3506941811
1760	0.3506457745
1761	0.3505512608
1762	0.3504928461
1763	0.3504206039
1764	0.3503040079
1765	0.3501717205
1766	0.3501294985
1767	0.3500843816
1768	0.3500708442
1769	0.3500089491
1770	0.3499758232
1771	0.3499109412
1772	0.34982957
1773	0.3497646563
1774	0.3497193762
1775	0.3496696435
1776	0.3496260677
1777	0.3495902081
1778	0.3495849309
1779	0.3495310355
1780	0.3494790891
1781	0.3494532268
1782	0.3494075559
1783	0.3493634497
1784	0.3493383851
1785	0.3492281116
1786	0.3492262143
1787	0.3491730011
1788	0.3491194081
1789	0.349085472
1790	0.3490276613
1791	0.3489523676
1792	0.3489082024
1793	0.3488784924
1794	0.3488211108
1795	0.3487479053
1796	0.3487132396
1797	0.3486487092
1798	0.3486114265
1799	0.3485975276
1800	0.3485033388
1801	0.3483747553
1802	0.3483369347
1803	0.3482714111
1804	0.3482294997
1805	0.3481841406
1806	0.3481752606
1807	0.3481369226
1808	0.3480845584
1809	0.3480479149
1810	0.3480421641
1811	0.34802079
1812	0.3479461761
1813	0.347876539
1814	0.3477669059
1815	0.3477428765
1816	0.3477094912
1817	0.3476590711
1818	0.347624309
1819	0.3476065273
1820	0.3475904412
1821	0.3475348585
1822	0.3475125766
1823	0.347431015
1824	0.3474149554
1825	0.3473959733
1826	0.3473381071
1827	0.3472659331
1828	0.3472329566
1829	0.3472204149
1830	0.3471988487
1831	0.3471233696
1832	0.3470996064
1833	0.3470752421
1834	0.3470430074
1835	0.347004107
1836	0.3469650183
1837	0.346867366
1838	0.3468359671
1839	0.3467247303
1840	0.346676963
1841	0.3466481228
1842	0.3466306205
1843	0.346553559
1844	0.3465170095
1845	0.3465017962
1846	0.3464727656
1847	0.3464353369
1848	0.3464173639
1849	0.3461922726
1850	0.3461395786
1851	0.3460528258
1852	0.3460283503
1853	0.3459847575
1854	0.3459474236
1855	0.3458791354
1856	0.3458758274
1857	0.3457522475
1858	0.3457130257
1859	0.345602406
1860	0.3455752042
1861	0.345545168
1862	0.3454908994
1863	0.3454279538
1864	0.3453864582
1865	0.3453383014
1866	0.3452672131
1867	0.3451676073
1868	0.3451241185
1869	0.345118855
1870	0.345060585
1871	0.3450385058
1872	0.344867151
1873	0.3448161782
1874	0.3447672535
1875	0.3447156575
1876	0.3446084772
1877	0.3445554406
1878	0.3445313368
1879	0.344499741
1880	0.3444628612
1881	0.3444243638
1882	0.3443754604
1883	0.3442955423
1884	0.3442166657
1885	0.3442030844
1886	0.344168636
1887	0.3441057402
1888	0.3440895581
1889	0.344060928
1890	0.3440177862
1891	0.3439591484
1892	0.3439258405
1893	0.3439065341
1894	0.3438967053
1895	0.3438782188
1896	0.343823587
1897	0.3437984341
1898	0.3437829787
1899	0.3437607119
1900	0.3437145597
1901	0.3436914824
1902	0.3436023931
1903	0.3435589931
1904	0.343534564
1905	0.3434179834
1906	0.3433440383
1907	0.3432462118
1908	0.3432289054
1909	0.3431725853
1910	0.3431172991
1911	0.3430615347
1912	0.3429605754
1913	0.3429193644
1914	0.342846654
1915	0.3428243112
1916	0.3427569694
1917	0.3427265939
1918	0.3426960597
1919	0.3426457244
1920	0.3425927541
1921	0.3425592776
1922	0.3425124673
1923	0.3424702868
1924	0.342414907
1925	0.3423680756
1926	0.3423078162
1927	0.342295695
1928	0.3422736151
1929	0.3422113253
1930	0.3421716293
1931	0.3421257278
1932	0.3420562328
1933	0.342025347
1934	0.3420078156
1935	0.3420000041
1936	0.3419339082
1937	0.3418309979
1938	0.3417468317
1939	0.341715806
1940	0.3416584188
1941	0.3416305614
1942	0.3415822707
1943	0.3415169081
1944	0.3415101129
1945	0.3414226383
1946	0.3413924222
1947	0.3412732319
1948	0.3411004961
1949	0.3410530403
1950	0.3408621781
1951	0.3408021267
1952	0.3407826234
1953	0.340756897
1954	0.3407204865
1955	0.3406348849
1956	0.3405852368
1957	0.3404985373
1958	0.3404620183
1959	0.3404136111
1960	0.3402750488
1961	0.340249053
1962	0.3401857677
1963	0.3401346495
1964	0.3400897776
1965	0.3400339126
1966	0.3399748445
1967	0.3399189789
1968	0.3399058806
1969	0.3398347127
1970	0.3398083898
1971	0.3397422487
1972	0.3396540529
1973	0.3396109194
1974	0.3395327584
1975	0.3394181011
1976	0.3393782246
1977	0.3393459213
1978	0.3393132341
1979	0.3392418976
1980	0.3391540188
1981	0.3390979271
1982	0.3390926033
1983	0.3390438235
1984	0.3390162394
1985	0.3389510428
1986	0.3389170591
1987	0.3388695375
1988	0.3387845471
1989	0.3387660705
1990	0.3387448198
1991	0.3387259581
1992	0.3386525113
1993	0.3385761471
1994	0.3385430143
1995	0.3385233691
1996	0.3385126094
1997	0.3384413924
1998	0.3383892496
1999	0.3383818076
2000	0.3382863179
2001	0.3382080737
2002	0.3381503034
2003	0.3381215388
2004	0.3380422174
2005	0.3378678039
2006	0.3377680847
2007	0.3377261245
2008	0.3376447667
2009	0.3375634158
2010	0.3374882495
2011	0.337379624
2012	0.3372917854
2013	0.3372127874
2014	0.3371345696
2015	0.3370780085
2016	0.3369932271
2017	0.3368553717
2018	0.3368131617
2019	0.3367757327
2020	0.33672058
2021	0.3366676304
2022	0.3365814475
2023	0.3365318822
2024	0.3365254164
2025	0.3364795438
2026	0.3364144559
2027	0.3363229475
2028	0.3362495078
2029	0.3361033388
2030	0.3360551346
2031	0.3360477653
2032	0.3360303467
2033	0.3360113437
2034	0.3359212957
2035	0.3358856755
2036	0.3357714423
2037	0.3357382404
2038	0.3356159395
2039	0.3355815447
2040	0.3354569042
2041	0.3354255628
2042	0.3353114004
2043	0.3352510951
2044	0.3351967205
2045	0.3351607983
2046	0.3350839346
2047	0.3350673071
2048	0.3350609348
2049	0.3350273171
2050	0.3349843017
2051	0.3349411759
2052	0.3348741148
2053	0.3348396703
2054	0.3347948616
2055	0.3347466737
2056	0.3346893587
2057	0.334667961
2058	0.3345847368
2059	0.3345543672
2060	0.3344733643
2061	0.3344257308
2062	0.334369565
2063	0.3343617827
2064	0.3343329626
2065	0.3342773544
2066	0.3341745042
2067	0.3341172737
2068	0.3341042715
2069	0.3340176306
2070	0.3339726182
2071	0.3339331626
2072	0.3339202217
2073	0.3338636121
2074	0.3338267098
2075	0.3337867305
2076	0.33375732
2077	0.3337418816
2078	0.3336815236
2079	0.333651091
2080	0.3335858827
2081	0.3335399927
2082	0.3335246373
2083	0.3334608894
2084	0.3334172433
2085	0.3333643707
2086	0.333281722
2087	0.3332614632
2088	0.3332139914
2089	0.3332034523
2090	0.3331656041
2091	0.3330741654
2092	0.333029184
2093	0.3329534964
2094	0.3329208936
2095	0.3328130822
2096	0.3327769146
2097	0.3326804203
2098	0.332613223
2099	0.3325060412
2100	0.3324397561
2101	0.3324117555
2102	0.3323655469
2103	0.3323552428
2104	0.3323311584
2105	0.3322532822
2106	0.3321987566
2107	0.3320737732
2108	0.3320146538
2109	0.3319425358
2110	0.3318992229
2111	0.3318679837
2112	0.3317976588
2113	0.3317712155
2114	0.3317553546
2115	0.331653749
2116	0.3316261785
2117	0.3316052769
2118	0.3315260053
2119	0.3314556336
2120	0.3314350858
2121	0.3314135416
2122	0.3313785466
2123	0.3313226609
2124	0.3313138678
2125	0.3312516244
2126	0.3312332195
2127	0.3311924919
2128	0.3310650493
2129	0.330997256
2130	0.3309742728
2131	0.3308923658
2132	0.3308603706
2133	0.3307916068
2134	0.3307795429
2135	0.3307199996
2136	0.3306963892
2137	0.3306789544
2138	0.330645887
2139	0.3305939659
2140	0.3305032329
2141	0.3304516094
2142	0.3303647927
2143	0.3303018683
2144	0.3302767818
2145	0.330242595
2146	0.3301608519
2147	0.3301045326
2148	0.3300717304
2149	0.3300299687
2150	0.3299217091
2151	0.3298529339
2152	0.3298256296
2153	0.3298130376
2154	0.3297647139
2155	0.3297372436
2156	0.3297113845
2157	0.3296915963
2158	0.3296538414
2159	0.329646859
2160	0.3295751818
2161	0.3295388946
2162	0.3294970958
2163	0.3293882198
2164	0.3292438089
2165	0.3292077853
2166	0.3291370298
2167	0.3290754643
2168	0.3290382312
2169	0.328934372
2170	0.3288911999
2171	0.328836028
2172	0.3287952568
2173	0.3287751393
2174	0.3287008403
2175	0.3286468224
2176	0.3286069256
2177	0.3285329038
2178	0.3284393396
2179	0.3283537423
2180	0.3283074765
2181	0.3282430768
2182	0.3282132475
2183	0.3281333634
2184	0.3280386032
2185	0.3279968191
2186	0.327960906
2187	0.3279339555
2188	0.3278802092
2189	0.327865174
2190	0.3278143745
2191	0.3277804529
2192	0.3277642171
2193	0.3277316841
2194	0.3277238018
2195	0.327684444
2196	0.3276286141
2197	0.3275460288
2198	0.3274978663
2199	0.3274623389
2200	0.3274186354
2201	0.3273601284
2202	0.3273196671
2203	0.3272079714
2204	0.3271808219
2205	0.3271201644
2206	0.3270998806
2207	0.3270642333
2208	0.3270207913
2209	0.3269228795
2210	0.3268280652
2211	0.3267860993
2212	0.3267610121
2213	0.3267034155
2214	0.3266601189
2215	0.3266036514
2216	0.3265519452
2217	0.3265003021
2218	0.326467937
2219	0.3264183141
2220	0.3263867334
2221	0.3263660087
2222	0.3263455754
2223	0.3263053901
2224	0.3262465513
2225	0.3262211347
2226	0.3262132948
2227	0.3261361985
2228	0.3261070783
2229	0.3260264224
2230	0.3259871536
2231	0.3259394208
2232	0.3259106074
2233	0.3258926478
2234	0.3258652432
2235	0.3258513569
2236	0.3258392402
2237	0.3256828731
2238	0.3256391721
2239	0.3256162451
2240	0.325539638
2241	0.325505942
2242	0.3254563663
2243	0.3254070141
2244	0.3253669869
2245	0.3253401734
2246	0.3252648204
2247	0.3252338642
2248	0.3252026919
2249	0.3251660943
2250	0.3250743915
2251	0.325019144
2252	0.3250077963
2253	0.3249833847
2254	0.324910888
2255	0.3248864804
2256	0.3248375076
2257	0.3247022096
2258	0.3246463541
2259	0.3245078813
2260	0.3244784323
2261	0.3244200779
2262	0.3243888801
2263	0.3243726727
2264	0.3243041512
2265	0.3242777619
2266	0.3242361007
2267	0.32419295
2268	0.3241553331
2269	0.3240878124
2270	0.3240611793
2271	0.324011437
2272	0.3239701064
2273	0.3239602848
2274	0.3239114647
2275	0.3238201406
2276	0.3238027799
2277	0.3237871166
2278	0.3237437508
2279	0.3236968507
2280	0.32367121
2281	0.3236265839
2282	0.3236147921
2283	0.3235681144
2284	0.3235144246
2285	0.3234405441
2286	0.3233743943
2287	0.3233204821
2288	0.3233099332
2289	0.3232329551
2290	0.3231811554
2291	0.3230648002
2292	0.3230028249
2293	0.3229821526
2294	0.322954375
2295	0.3229124472
2296	0.3228425329
2297	0.3228153451
2298	0.3227837357
2299	0.3226203352
2300	0.3225829279
2301	0.3225567189
2302	0.3225087547
2303	0.3224652436
2304	0.3224463662
2305	0.3224299568
2306	0.3223153929
2307	0.3222800056
2308	0.3222585753
2309	0.3221960477
2310	0.3220165402
2311	0.3219828774
2312	0.3219630568
2313	0.3219211655
2314	0.3218772072
2315	0.3218368722
2316	0.3217897246
2317	0.3217792636
2318	0.3217587293
2319	0.3216764576
2320	0.3216642861
2321	0.3216370763
2322	0.3215667883
2323	0.3214518154
2324	0.3214127207
2325	0.3213983403
2326	0.321370383
2327	0.3212889011
2328	0.3212353629
2329	0.3212123243
2330	0.3211408633
2331	0.3211034828
2332	0.3209982266
2333	0.3209564558
2334	0.3209009074
2335	0.3208506234
2336	0.3207901954
2337	0.3206893285
2338	0.3206491982
2339	0.3206038569
2340	0.3205542652
2341	0.3205307255
2342	0.3204404017
2343	0.3203842212
2344	0.3203186412
2345	0.3202809301
2346	0.3201956899
2347	0.3201612548
2348	0.3201161873
2349	0.3200075251
2350	0.3199388719
2351	0.3199016019
2352	0.3198844551
2353	0.3198520162
2354	0.3198220689
2355	0.3197938305
2356	0.31974816
2357	0.3197406535
2358	0.3197113883
2359	0.3196545566
2360	0.3196039188
2361	0.319557581
2362	0.3195362286
2363	0.3195298223
2364	0.3194947472
2365	0.3194635357
2366	0.319411546
2367	0.3193087313
2368	0.3192639344
2369	0.3192409177
2370	0.3192089207
2371	0.3191157276
2372	0.3190872187
2373	0.3190699132
2374	0.3190191682
2375	0.3189777037
2376	0.3189453726
2377	0.3188697774
2378	0.3188369802
2379	0.318805683
2380	0.3187963541
2381	0.3187766588
2382	0.3187349235
2383	0.318631686
2384	0.318555563
2385	0.3185035277
2386	0.3184802826
2387	0.3184590665
2388	0.318411612
2389	0.318365933
2390	0.3183357701
2391	0.3183130147
2392	0.3182738776
2393	0.3182394663
2394	0.3182112425
2395	0.3181626061
2396	0.318117862
2397	0.3180805931
2398	0.3180148423
2399	0.3180056102
2400	0.3179797692
2401	0.317946631
2402	0.317896628
2403	0.3178433532
2404	0.317831274
2405	0.3177867052
2406	0.3177423662
2407	0.3176546913
2408	0.3176098962
2409	0.3175834913
2410	0.3175303426
2411	0.317458025
2412	0.3173486955
2413	0.3173173554
2414	0.3173094967
2415	0.3172487285
2416	0.3172002448
2417	0.3171616788
2418	0.3171418003
2419	0.3171338036
2420	0.3170952834
2421	0.3170613983
2422	0.3170155621
2423	0.3169934274
2424	0.3169557328
2425	0.3169494705
2426	0.3168881379
2427	0.3168555944
2428	0.3167762449
2429	0.3167393648
2430	0.3166566052
2431	0.3166326913
2432	0.316550475
2433	0.3164505902
2434	0.316415361
2435	0.3164081957
2436	0.3163703295
2437	0.3163652528
2438	0.3163366227
2439	0.3163093197
2440	0.3162591343
2441	0.3162571841
2442	0.3162257795
2443	0.3161465632
2444	0.3161082602
2445	0.3160817155
2446	0.3160571796
2447	0.3160131819
2448	0.3159081827
2449	0.3158994772
2450	0.3158716135
2451	0.3158615897
2452	0.3158595067
2453	0.3158347452
2454	0.3157788572
2455	0.3157713056
2456	0.3157648199
2457	0.3157155607
2458	0.3156980555
2459	0.3156659503
2460	0.315644253
2461	0.315606948
2462	0.315560142
2463	0.3154957101
2464	0.3154548166
2465	0.3154348143
2466	0.3153622007
2467	0.315340397
2468	0.3153080759
2469	0.3152675865
2470	0.3152083742
2471	0.3151682053
2472	0.3151084642
2473	0.3150899458
2474	0.3150074148
2475	0.3149715429
2476	0.3148781852
2477	0.3148503224
2478	0.3148089979
2479	0.314772463
2480	0.3147369919
2481	0.3146818663
2482	0.3146621537
2483	0.3146065801
2484	0.3145071426
2485	0.3144499201
2486	0.3144414967
2487	0.3144012204
2488	0.3143390688
2489	0.3143298611
2490	0.3142969034
2491	0.3142789598
2492	0.3142342188
2493	0.3142170811
2494	0.3141796164
2495	0.314153694
2496	0.3141407169
2497	0.3140818331
2498	0.3139906279
2499	0.3139100182
2500	0.3138823751
2501	0.313787535
2502	0.3137707258
2503	0.3137141622
2504	0.313661799
2505	0.3136114323
2506	0.3135732135
2507	0.3135377694
2508	0.3135105746
2509	0.3134705026
2510	0.3134515579
2511	0.3134226104
2512	0.3133940439
2513	0.3133808289
2514	0.3133275815
2515	0.3132951171
2516	0.3132770858
2517	0.313237927
2518	0.3132003842
2519	0.3131576179
2520	0.3131251079
2521	0.3131171476
2522	0.3130194284
2523	0.3129661992
2524	0.3129422951
2525	0.3129068249
2526	0.3128574012
2527	0.3128203351
2528	0.3127846207
2529	0.3127735902
2530	0.3127452945
2531	0.3127100994
2532	0.3126229909
2533	0.3125258011
2534	0.3124643607
2535	0.3124025634
2536	0.3123318853
2537	0.3122809222
2538	0.3122468545
2539	0.3122380086
2540	0.312221703
2541	0.3121643323
2542	0.3121383227
2543	0.3121088002
2544	0.3120741164
2545	0.3120623189
2546	0.3120103416
2547	0.3119652304
2548	0.3119368611
2549	0.3118934761
2550	0.3118452201
2551	0.3118364978
2552	0.3117777141
2553	0.3117236272
2554	0.3117147417
2555	0.3116318902
2556	0.3116033344
2557	0.3115743649
2558	0.3115531224
2559	0.3114636832
2560	0.3114459606
2561	0.3114214414
2562	0.3113825512
2563	0.311308111
2564	0.3112650729
2565	0.311251037
2566	0.3111987087
2567	0.3111792888
2568	0.3111436011
2569	0.3110953534
2570	0.3110521879
2571	0.3109976128
2572	0.3109434456
2573	0.3108883755
2574	0.3108655766
2575	0.3108357305
2576	0.3108014048
2577	0.3107681417
2578	0.3107375386
2579	0.3107281133
2580	0.3107169429
2581	0.3106742453
2582	0.3106532033
2583	0.310616098
2584	0.3105832314
2585	0.3105072893
2586	0.3104801866
2587	0.3104611146
2588	0.310375991
2589	0.3103430071
2590	0.3103329346
2591	0.3103134528
2592	0.3102923423
2593	0.3102531938
2594	0.3101358039
2595	0.3101279653
2596	0.3100819115
2597	0.3099863628
2598	0.3099488225
2599	0.3099185754
2600	0.3098515537
2601	0.3098034226
2602	0.3097671745
2603	0.3097363375
2604	0.3097169936
2605	0.3096672521
2606	0.3096320642
2607	0.3095882517
2608	0.3095767414
2609	0.3095198725
2610	0.3094624224
2611	0.3094424276
2612	0.3093767056
2613	0.3093629161
2614	0.3093140319
2615	0.3092365856
2616	0.309160122
2617	0.3091232153
2618	0.3090960187
2619	0.3090683084
2620	0.3090346311
2621	0.3089017946
2622	0.3088828631
2623	0.3088399771
2624	0.3087898785
2625	0.3087886962
2626	0.308751249
2627	0.3087235655
2628	0.3085374454
2629	0.308516643
2630	0.308468906
2631	0.3084419953
2632	0.3084087015
2633	0.3083863803
2634	0.3083587349
2635	0.3083225868
2636	0.3082909738
2637	0.3082747355
2638	0.3082051039
2639	0.3081175671
2640	0.3080409904
2641	0.3079437489
2642	0.3079354238
2643	0.3079304289
2644	0.3078427574
2645	0.307817024
2646	0.3078076197
2647	0.3077551899
2648	0.3076980565
2649	0.3076180204
2650	0.3075955316
2651	0.3075337565
2652	0.3075140738
2653	0.3074958852
2654	0.3074296623
2655	0.3073902547
2656	0.3073649275
2657	0.3072859551
2658	0.3072107066
2659	0.3071587065
2660	0.3071235521
2661	0.3071102002
2662	0.3070938988
2663	0.3070627572
2664	0.3070425676
2665	0.3070171665
2666	0.3070046602
2667	0.3069363884
2668	0.3069211577
2669	0.3068681899
2670	0.3067597384
2671	0.3066804476
2672	0.3066325643
2673	0.3065751573
2674	0.3065440378
2675	0.3065238047
2676	0.3064961271
2677	0.3063930029
2678	0.3063636621
2679	0.3063552943
2680	0.3063270817
2681	0.3063151871
2682	0.3062759074
2683	0.3062098654
2684	0.3061634752
2685	0.3061217742
2686	0.3061068613
2687	0.3060629842
2688	0.3059953469
2689	0.3059817381
2690	0.305951333
2691	0.305939844
2692	0.3059218847
2693	0.3058484617
2694	0.305791102
2695	0.305768977
2696	0.3057000825
2697	0.3056812519
2698	0.3056470348
2699	0.3055999301
2700	0.305547229
2701	0.3054535562
2702	0.3054334174
2703	0.3054081101
2704	0.3053614974
2705	0.3053361052
2706	0.3053164147
2707	0.3053130539
2708	0.3052883951
2709	0.3052447726
2710	0.305206391
2711	0.3051309669
2712	0.3051106832
2713	0.3050111615
2714	0.3049888832
2715	0.3049441812
2716	0.3049174421
2717	0.3048848714
2718	0.3048561607
2719	0.3048276106
2720	0.3048004722
2721	0.3047933459
2722	0.3046725633
2723	0.3045961282
2724	0.3045536347
2725	0.3045316754
2726	0.3044217917
2727	0.3043938397
2728	0.304326757
2729	0.3042107523
2730	0.3041667367
2731	0.304100593
2732	0.3040483638
2733	0.303993867
2734	0.3039398474
2735	0.303866317
2736	0.3038632936
2737	0.3038394338
2738	0.3038114988
2739	0.3037688437
2740	0.3037319179
2741	0.3037182817
2742	0.3036718127
2743	0.3036533647
2744	0.3036213388
2745	0.3035858526
2746	0.3035063844
2747	0.3034781747
2748	0.303430095
2749	0.3033692917
2750	0.3033175424
2751	0.303294619
2752	0.3032394196
2753	0.3032079638
2754	0.3031557693
2755	0.3031048381
2756	0.303061949
2757	0.3030155925
2758	0.302960836
2759	0.3029128121
2760	0.3028892733
2761	0.3028641896
2762	0.302824717
2763	0.3027916047
2764	0.3027386578
2765	0.3027059739
2766	0.3026500807
2767	0.3026212588
2768	0.3026069511
2769	0.3025950152
2770	0.3024698323
2771	0.3024181301
2772	0.3023740314
2773	0.3023453369
2774	0.30229875
2775	0.3022566455
2776	0.3022458134
2777	0.3022355764
2778	0.3022248788
2779	0.3021979531
2780	0.302102748
2781	0.3020639695
2782	0.3020261939
2783	0.3020144064
2784	0.3019445291
2785	0.3019241824
2786	0.3019017959
2787	0.3018876497
2788	0.3018143993
2789	0.3017686673
2790	0.3017533018
2791	0.3016791119
2792	0.3016534986
2793	0.3015985189
2794	0.3015524008
2795	0.3014610144
2796	0.3014299162
2797	0.3013201475
2798	0.3012295448
2799	0.3011797814
2800	0.3011641569
2801	0.3011225315
2802	0.301096881
2803	0.3010904403
2804	0.3010305075
2805	0.3009776
2806	0.3009606433
2807	0.3008897605
2808	0.300834376
2809	0.3007412137
2810	0.3006441151
2811	0.3006094503
2812	0.3005308415
2813	0.3004986778
2814	0.3004667407
2815	0.300462288
2816	0.3004048837
2817	0.3003883971
2818	0.3003692154
2819	0.3003316086
2820	0.300245306
2821	0.3002316824
2822	0.3002280858
2823	0.3001675906
2824	0.3001204248
2825	0.3000448155
2826	0.3000307738
2827	0.2999903879
2828	0.2999768911
2829	0.2999606897
2830	0.2999353488
2831	0.2999245288
2832	0.299889471
2833	0.2998822289
2834	0.2998601371
2835	0.2997692226
2836	0.2997344557
2837	0.2997160751
2838	0.2997114109
2839	0.2997073923
2840	0.2996960788
2841	0.2996612572
2842	0.2996361312
2843	0.2995960858
2844	0.2995159924
2845	0.2994875544
2846	0.2994501819
2847	0.2994037303
2848	0.2993247217
2849	0.2993112316
2850	0.2992762385
2851	0.2992537033
2852	0.2992267395
2853	0.2991506585
2854	0.2991114178
2855	0.2990750357
2856	0.2990655058
2857	0.2990142542
2858	0.2989885348
2859	0.298948447
2860	0.2989387778
2861	0.2989120184
2862	0.2988436808
2863	0.2988045352
2864	0.298753768
2865	0.2987366183
2866	0.2987335817
2867	0.2987028323
2868	0.2986875404
2869	0.2986527222
2870	0.2986472207
2871	0.2986328606
2872	0.2986208878
2873	0.2986114479
2874	0.298596507
2875	0.2985727893
2876	0.2985000034
2877	0.2984904376
2878	0.2984788938
2879	0.2984329271
2880	0.2984045631
2881	0.2983853859
2882	0.2983583634
2883	0.2982564693
2884	0.2982012794
2885	0.2981833004
2886	0.2981258337
2887	0.2980571718
2888	0.2980046146
2889	0.2979739146
2890	0.2979288883
2891	0.2979147969
2892	0.2978681855
2893	0.2978331216
2894	0.2977729052
2895	0.2977513637
2896	0.2977241234
2897	0.2977091933
2898	0.2976309854
2899	0.2976158172
2900	0.2975805826
2901	0.2975701436
2902	0.2975098438
2903	0.2974981904
2904	0.2974724823
2905	0.2974405923
2906	0.297416992
2907	0.2973941185
2908	0.2973389421
2909	0.2973258968
2910	0.2972507965
2911	0.2972228055
2912	0.2972153485
2913	0.2971695384
2914	0.2971158242
2915	0.2970681652
2916	0.2970293731
2917	0.2970023997
2918	0.2969769931
2919	0.2969130575
2920	0.296881216
2921	0.2968461522
2922	0.296838099
2923	0.2968210339
2924	0.2967573346
